timestamp,device_id,lat,lon,speed_kmh,altitude_m,satellites
2026-03-27T15:23:00+00:00,Andre,-29.869404,25.878232,124.9,1448.9,11
2026-03-27T15:23:07+00:00,Andre,-29.867493,25.879459,125,1450.7,11
2026-03-27T15:23:16+00:00,Andre,-29.865032,25.881029,124.9,1452.4,11
2026-03-27T15:23:26+00:00,Andre,-29.862302,25.882783,124.8,1455,11
2026-03-27T15:23:32+00:00,Andre,-29.860661,25.88383,124.9,1456.4,11
2026-03-27T15:23:39+00:00,Andre,-29.858747,25.885047,124.7,1459,11
2026-03-27T15:23:49+00:00,Andre,-29.85601,25.886788,125.1,1462.5,11
2026-03-27T15:23:55+00:00,Andre,-29.85437,25.887842,125,1462.7,11
2026-03-27T15:26:21+00:00,Andre,-29.817251,25.918338,117.9,1411.4,11
2026-03-27T15:26:22+00:00,Andre,-29.81701,25.918537,118.7,1411.2,11
2026-03-27T15:26:44+00:00,Andre,-29.811874,25.922773,122.5,1404.4,11
2026-03-27T15:26:55+00:00,Andre,-29.809171,25.925006,117.1,1404.5,11
2026-03-27T15:29:01+00:00,Andre,-29.779496,25.949389,125.1,1400.1,11
2026-03-27T15:29:07+00:00,Andre,-29.777856,25.950441,125,1402.5,11
2026-03-27T15:29:18+00:00,Andre,-29.774702,25.95203,125.1,1403.1,11
2026-03-27T15:29:33+00:00,Andre,-29.770188,25.953523,125,1398,11
2026-03-27T15:29:33+00:00,Andre,-29.770188,25.953523,125,1398,11
2026-03-27T15:29:44+00:00,Andre,-29.766851,25.954514,125,1392.3,11
2026-03-27T15:30:28+00:00,Andre,-29.753525,25.958488,125,1384.2,11
2026-03-27T15:30:37+00:00,Andre,-29.750799,25.9593,124.8,1382.3,11
2026-03-27T15:30:44+00:00,Andre,-29.748679,25.959926,124.8,1382.2,11
2026-03-27T15:30:50+00:00,Andre,-29.746863,25.96047,125,1381.6,11
2026-03-27T15:30:56+00:00,Andre,-29.745043,25.961007,125,1380.5,11
2026-03-27T15:31:06+00:00,Andre,-29.742014,25.961914,125,1378.3,11
2026-03-27T15:31:12+00:00,Andre,-29.740193,25.962451,125.1,1376,11
2026-03-27T15:31:19+00:00,Andre,-29.738071,25.963081,124.8,1373.7,11
2026-03-27T15:31:25+00:00,Andre,-29.736255,25.963622,124.8,1372.3,11
2026-03-27T15:31:32+00:00,Andre,-29.734136,25.964253,125,1371.3,11
2026-03-27T15:31:38+00:00,Andre,-29.732319,25.964796,124.8,1370.1,11
2026-03-27T15:31:44+00:00,Andre,-29.730501,25.965336,124.9,1369.4,11
2026-03-27T15:31:51+00:00,Andre,-29.728452,25.965944,114.9,1368.2,11
2026-03-27T15:31:57+00:00,Andre,-29.726817,25.966437,107.2,1367.4,11
2026-03-27T15:32:04+00:00,Andre,-29.725194,25.966912,84.3,1366.5,11
2026-03-27T15:32:12+00:00,Andre,-29.723609,25.967388,81.8,1365.6,11
2026-03-27T15:32:22+00:00,Andre,-29.721685,25.96796,78.6,1366.7,11
2026-03-27T15:32:30+00:00,Andre,-29.720147,25.968412,80.7,1367.9,11
2026-03-27T15:32:44+00:00,Andre,-29.717408,25.969218,86.7,1369.3,11
2026-03-27T15:32:53+00:00,Andre,-29.715197,25.969904,114.9,1368,11
2026-03-27T15:33:00+00:00,Andre,-29.713145,25.970474,118,1368.5,11
2026-03-27T15:33:00+00:00,Andre,-29.713145,25.970474,118,1368.5,11
2026-03-27T15:33:17+00:00,Andre,-29.708803,25.971761,89.4,1367.7,11
2026-03-27T15:33:29+00:00,Andre,-29.70622,25.972538,89.5,1362.7,11
2026-03-27T15:33:37+00:00,Andre,-29.704557,25.973031,82.2,1358.9,11
2026-03-27T15:33:43+00:00,Andre,-29.703337,25.973387,85.7,1356,11
2026-03-27T15:33:49+00:00,Andre,-29.70205,25.973773,87.2,1353.2,11
2026-03-27T15:35:57+00:00,Andre,-29.67734,25.981135,78.9,1347,11
2026-03-27T15:36:04+00:00,Andre,-29.67603,25.981531,77,1345.7,11
2026-03-27T15:36:10+00:00,Andre,-29.674813,25.981998,97.9,1343.8,11
2026-03-27T15:36:17+00:00,Andre,-29.673054,25.982768,115.7,1340.1,10
2026-03-27T15:36:24+00:00,Andre,-29.671117,25.983563,116.5,1335.7,11
2026-03-27T15:36:37+00:00,Andre,-29.667419,25.985192,116.9,1327.8,11
2026-03-27T15:36:43+00:00,Andre,-29.665789,25.985912,118.9,1327.2,11
2026-03-27T15:36:49+00:00,Andre,-29.664124,25.986644,117.6,1327,11
2026-03-27T15:36:59+00:00,Andre,-29.661376,25.987851,117.8,1327.3,11
2026-03-27T15:37:09+00:00,Andre,-29.658538,25.989099,123.6,1327.3,11
2026-03-27T15:37:16+00:00,Andre,-29.65651,25.990005,124.2,1327.5,11
2026-03-27T15:38:03+00:00,Andre,-29.643283,25.995825,119.5,1343.3,11
2026-03-27T15:38:30+00:00,Andre,-29.635824,25.99989,130.2,1358.5,11
2026-03-27T15:38:51+00:00,Andre,-29.629955,26.003999,125.7,1358,11
2026-03-27T15:40:53+00:00,Andre,-29.597497,26.026692,124.3,1379.4,10
2026-03-27T15:44:21+00:00,Andre,-29.542534,26.065879,110.5,1409.5,10
2026-03-27T15:46:35+00:00,Andre,-29.506359,26.089331,124.6,1414.1,10
2026-03-27T15:46:41+00:00,Andre,-29.504583,26.09002,124.6,1411.5,10
2026-03-27T15:46:58+00:00,Andre,-29.499544,26.091963,124.9,1407,10
2026-03-27T15:47:12+00:00,Andre,-29.495385,26.093554,125,1402.5,11
2026-03-27T15:47:13+00:00,Andre,-29.495088,26.093668,125,1402.2,11
2026-03-27T15:49:34+00:00,Andre,-29.458774,26.107565,75.8,1396.7,11
2026-03-27T15:49:40+00:00,Andre,-29.457709,26.107972,75.5,1397,10
2026-03-27T15:49:46+00:00,Andre,-29.456603,26.108393,79.3,1396.6,10
2026-03-27T15:49:53+00:00,Andre,-29.455263,26.108908,84,1395.1,10
2026-03-27T15:49:59+00:00,Andre,-29.453897,26.109453,106.2,1393.5,10
2026-03-27T15:50:09+00:00,Andre,-29.451338,26.110409,105.8,1390.1,10
2026-03-27T15:50:10+00:00,Andre,-29.451086,26.110508,106.2,1389.8,10
2026-03-27T15:50:30+00:00,Andre,-29.446017,26.112459,117.4,1385.4,10
2026-03-27T15:50:36+00:00,Andre,-29.444331,26.113096,117.2,1383.1,10
2026-03-27T15:50:42+00:00,Andre,-29.442652,26.11374,116,1382.4,10
2026-03-27T15:50:48+00:00,Andre,-29.440962,26.114382,120.1,1383.2,10
2026-03-27T15:50:55+00:00,Andre,-29.439055,26.115108,107,1386.5,10
2026-03-27T15:51:01+00:00,Andre,-29.437536,26.115687,103,1390.4,10
2026-03-27T15:51:10+00:00,Andre,-29.435352,26.116526,100.8,1396.2,10
2026-03-27T15:51:18+00:00,Andre,-29.433375,26.117317,107,1399.4,10
2026-03-27T15:51:34+00:00,Andre,-29.429588,26.119394,107.6,1395.3,10
2026-03-27T15:51:41+00:00,Andre,-29.427861,26.120414,118.1,1391.4,10
2026-03-27T15:51:49+00:00,Andre,-29.425547,26.121723,131.6,1385.5,10
2026-03-27T15:51:55+00:00,Andre,-29.423835,26.122705,125.9,1381.3,10
2026-03-27T15:52:03+00:00,Andre,-29.421596,26.124,125.1,1376,10
2026-03-27T15:52:10+00:00,Andre,-29.419639,26.125124,124.6,1372.7,10
2026-03-27T15:52:18+00:00,Andre,-29.417404,26.126411,124.7,1371.4,10
2026-03-27T15:52:25+00:00,Andre,-29.415455,26.12754,125,1371.9,10
2026-03-27T15:52:32+00:00,Andre,-29.413506,26.128656,124.3,1375.5,10
2026-03-27T15:52:38+00:00,Andre,-29.411834,26.129616,124.7,1379.6,10
2026-03-27T15:52:44+00:00,Andre,-29.41016,26.130582,125,1382.7,10
2026-03-27T15:52:55+00:00,Andre,-29.407094,26.132355,124.8,1386.7,10
2026-03-27T15:53:02+00:00,Andre,-29.405133,26.133467,124.9,1389.3,10
2026-03-27T15:53:09+00:00,Andre,-29.403176,26.134588,124.7,1391.5,10
2026-03-27T15:53:17+00:00,Andre,-29.400948,26.13587,121.4,1394.3,10
2026-03-27T15:53:24+00:00,Andre,-29.399118,26.136934,120.5,1396.6,10
2026-03-27T15:53:31+00:00,Andre,-29.397185,26.137918,121.2,1398.8,10
2026-03-27T15:53:41+00:00,Andre,-29.394179,26.138825,124.8,1401.2,10
2026-03-27T15:53:48+00:00,Andre,-29.392045,26.139398,125.1,1401.1,10
2026-03-27T15:53:49+00:00,Andre,-29.39174,26.139479,125,1401,10
2026-03-27T15:56:05+00:00,Andre,-29.352326,26.150035,125,1380.5,10
2026-03-27T15:59:02+00:00,Andre,-29.301151,26.16351,124.8,1396.8,10
2026-03-27T15:59:08+00:00,Andre,-29.29932,26.163993,125,1396.4,10
2026-03-27T15:59:17+00:00,Andre,-29.296576,26.164734,125.1,1395.8,10
2026-03-27T15:59:26+00:00,Andre,-29.293829,26.165469,125.2,1394.3,10
2026-03-27T15:59:45+00:00,Andre,-29.288024,26.167019,125,1377.7,10
2026-03-27T15:59:53+00:00,Andre,-29.285533,26.167686,133.1,1370.2,10
2026-03-27T16:00:00+00:00,Andre,-29.28334,26.168273,125.4,1364.1,10
2026-03-27T16:00:08+00:00,Andre,-29.280905,26.168928,124.7,1363,10
2026-03-27T16:00:16+00:00,Andre,-29.278469,26.169575,124.9,1363.2,10
2026-03-27T16:00:25+00:00,Andre,-29.27569,26.170318,126,1364.6,10
2026-03-27T16:02:41+00:00,Andre,-29.234251,26.181454,125.1,1416.7,10
2026-03-27T16:02:54+00:00,Andre,-29.230297,26.182578,125,1409.2,10
2026-03-27T16:03:01+00:00,Andre,-29.228169,26.18318,124.9,1405.6,10
2026-03-27T16:03:08+00:00,Andre,-29.226043,26.183787,124.9,1401.5,10
2026-03-27T16:03:21+00:00,Andre,-29.222094,26.184907,124.9,1396.8,10
2026-03-27T16:03:41+00:00,Andre,-29.216047,26.186607,115,1396.3,10
2026-03-27T16:03:48+00:00,Andre,-29.21422,26.187105,104.1,1397,10
2026-03-27T16:03:58+00:00,Andre,-29.211656,26.187827,106,1398,10
2026-03-27T16:04:08+00:00,Andre,-29.20918,26.188532,93.9,1399.5,10
2026-03-27T16:04:16+00:00,Andre,-29.207273,26.189072,98.2,1400.5,10
2026-03-27T16:04:33+00:00,Andre,-29.202944,26.190323,114.5,1406.5,10
2026-03-27T16:04:41+00:00,Andre,-29.200653,26.190973,118,1409.8,10
2026-03-27T16:04:49+00:00,Andre,-29.198401,26.1916,118.9,1412.5,10
2026-03-27T16:05:02+00:00,Andre,-29.194613,26.192673,120,1416.2,10
2026-03-27T16:05:12+00:00,Andre,-29.191649,26.193226,120,1417.5,10
2026-03-27T16:05:13+00:00,Andre,-29.191349,26.193247,120,1417.6,10
2026-03-27T16:05:42+00:00,Andre,-29.18305,26.19127,107.2,1420.7,10
2026-03-27T16:05:52+00:00,Andre,-29.180783,26.190012,93.7,1423.6,10
2026-03-27T16:05:58+00:00,Andre,-29.179551,26.189339,90.3,1421.4,10
2026-03-27T16:06:06+00:00,Andre,-29.177906,26.188411,94.6,1415.4,10
2026-03-27T16:06:21+00:00,Andre,-29.17422,26.186335,118.5,1412.2,10
2026-03-27T16:06:31+00:00,Andre,-29.171565,26.184795,112.5,1414.9,10
2026-03-27T16:06:43+00:00,Andre,-29.169022,26.183356,79.4,1417.3,10
2026-03-27T16:06:50+00:00,Andre,-29.167918,26.18262,66.7,1418.4,10
2026-03-27T16:06:58+00:00,Andre,-29.166982,26.181819,49.4,1421,10
2026-03-27T16:06:58+00:00,Andre,-29.166982,26.181819,49.4,1421,10
2026-03-27T16:07:11+00:00,Andre,-29.166499,26.1812,0.4,1425.7,10
2026-03-27T16:07:20+00:00,Andre,-29.166497,26.181197,0.1,1426.4,10
2026-03-27T16:07:20+00:00,Andre,-29.166497,26.181197,0.1,1426.4,10
2026-03-27T16:07:32+00:00,Andre,-29.1665,26.181199,0.1,1426.9,10
2026-03-27T16:07:39+00:00,Andre,-29.166501,26.181201,0,1426.7,10
2026-03-27T16:07:45+00:00,Andre,-29.166502,26.181202,0,1427,10
2026-03-27T16:07:55+00:00,Andre,-29.166498,26.181199,1.9,1427.6,10
2026-03-27T16:08:01+00:00,Andre,-29.166404,26.181072,14.5,1428.1,10
2026-03-27T16:08:09+00:00,Andre,-29.166365,26.181016,0.1,1428.6,10
2026-03-27T16:08:15+00:00,Andre,-29.166364,26.181015,0.1,1428.9,10
2026-03-27T16:08:21+00:00,Andre,-29.166363,26.181014,0,1428.9,10
2026-03-27T16:08:27+00:00,Andre,-29.166364,26.181012,0,1429.2,10
2026-03-27T16:08:33+00:00,Andre,-29.166365,26.181012,0.2,1429.2,10
2026-03-27T16:08:41+00:00,Andre,-29.166363,26.181012,0.1,1429.7,10
2026-03-27T16:08:47+00:00,Andre,-29.166363,26.181011,0,1429.6,10
2026-03-27T16:08:53+00:00,Andre,-29.166329,26.180966,13,1429.7,10
2026-03-27T16:08:59+00:00,Andre,-29.166045,26.180933,22.3,1429.7,10
2026-03-27T16:09:05+00:00,Andre,-29.165719,26.181148,26.2,1430,10
2026-03-27T16:09:12+00:00,Andre,-29.16525,26.181456,41.7,1430.3,10
2026-03-27T16:09:18+00:00,Andre,-29.164717,26.181798,36.9,1430.4,10
2026-03-27T16:09:24+00:00,Andre,-29.164557,26.181903,0.1,1430.3,10
2026-03-27T16:09:30+00:00,Andre,-29.164556,26.181905,0,1430.5,9
2026-03-27T16:09:36+00:00,Andre,-29.164552,26.181909,2.6,1430.5,10
2026-03-27T16:09:43+00:00,Andre,-29.164222,26.182123,39.1,1430.1,10
2026-03-27T16:09:49+00:00,Andre,-29.163639,26.182503,55.4,1428.6,10
2026-03-27T16:09:56+00:00,Andre,-29.162714,26.183102,63.7,1426.7,10
2026-03-27T16:10:02+00:00,Andre,-29.161914,26.183611,58,1427.7,9
2026-03-27T16:10:08+00:00,Andre,-29.161151,26.184092,59.1,1428.8,10
2026-03-27T16:10:24+00:00,Andre,-29.158877,26.185554,67.4,1432.6,10
2026-03-27T16:10:55+00:00,Andre,-29.155939,26.187437,40.1,1434.2,10
2026-03-27T16:11:02+00:00,Andre,-29.155166,26.187937,52.8,1432.9,10
2026-03-27T16:11:09+00:00,Andre,-29.154329,26.188477,57.9,1432,10
2026-03-27T16:11:15+00:00,Andre,-29.153751,26.188849,36,1431.5,10
2026-03-27T16:11:22+00:00,Andre,-29.152946,26.18937,65.5,1431,10
2026-03-27T16:11:28+00:00,Andre,-29.152054,26.189941,69.3,1430.4,10
2026-03-27T16:11:35+00:00,Andre,-29.151025,26.190603,63.9,1430.1,10
2026-03-27T16:11:42+00:00,Andre,-29.150395,26.19101,7.8,1430.3,10
2026-03-27T16:11:49+00:00,Andre,-29.150383,26.191017,0,1430.8,10
2026-03-27T16:11:54+00:00,Andre,-29.150385,26.191016,0.1,1431.1,10
2026-03-27T16:12:00+00:00,Andre,-29.150388,26.191014,0.1,1431.3,10
2026-03-27T16:12:06+00:00,Andre,-29.150388,26.191012,0.1,1431.3,10
2026-03-27T16:12:13+00:00,Andre,-29.150357,26.191033,10.2,1431.1,10
2026-03-27T16:12:19+00:00,Andre,-29.150052,26.191231,37.3,1431,10
2026-03-27T16:12:25+00:00,Andre,-29.149464,26.19161,53.2,1431.2,10
2026-03-27T16:12:32+00:00,Andre,-29.148521,26.192209,64.7,1432.1,10
2026-03-27T16:12:37+00:00,Andre,-29.147841,26.192651,60.8,1433.2,10
2026-03-27T16:12:44+00:00,Andre,-29.1471,26.193135,22.5,1433.1,10
2026-03-27T16:12:50+00:00,Andre,-29.146984,26.19321,9.9,1432.9,10
2026-03-27T16:12:56+00:00,Andre,-29.146666,26.193408,34.5,1431.7,10
2026-03-27T16:13:02+00:00,Andre,-29.146113,26.193779,51.2,1429.9,10
2026-03-27T16:13:09+00:00,Andre,-29.145195,26.194369,64.1,1427.1,10
2026-03-27T16:13:15+00:00,Andre,-29.14433,26.194928,65.9,1424.8,10
2026-03-27T16:13:21+00:00,Andre,-29.143458,26.195491,68.7,1423.5,10
2026-03-27T16:13:28+00:00,Andre,-29.142441,26.196265,70.1,1423,10
2026-03-27T16:13:34+00:00,Andre,-29.141721,26.197114,66.1,1422.1,10
2026-03-27T16:13:40+00:00,Andre,-29.141046,26.197881,61.6,1420.5,10
2026-03-27T16:13:46+00:00,Andre,-29.140387,26.198606,58.3,1419.4,10
2026-03-27T16:13:52+00:00,Andre,-29.139849,26.199279,50.7,1418.2,10
2026-03-27T16:13:58+00:00,Andre,-29.13929,26.199948,57.1,1417.7,10
2026-03-27T16:14:04+00:00,Andre,-29.138681,26.200659,59.4,1416,10
2026-03-27T16:14:11+00:00,Andre,-29.13802,26.201424,41.1,1413,10
2026-03-27T16:14:17+00:00,Andre,-29.13768,26.201816,25.7,1411.1,10
2026-03-27T16:14:23+00:00,Andre,-29.137418,26.202121,29.8,1410.3,10
2026-03-27T16:14:29+00:00,Andre,-29.137042,26.202574,45.1,1408.6,10
2026-03-27T16:14:36+00:00,Andre,-29.136468,26.203272,49.3,1406.9,10
2026-03-27T16:14:42+00:00,Andre,-29.13607,26.203752,35,1406,10
2026-03-27T16:14:48+00:00,Andre,-29.135631,26.204262,45.9,1404.2,10
2026-03-27T16:14:55+00:00,Andre,-29.135021,26.204985,56.3,1403,10
2026-03-27T16:15:01+00:00,Andre,-29.134435,26.205678,54.9,1401.4,10
2026-03-27T16:15:07+00:00,Andre,-29.133858,26.206386,55.5,1401.7,10
2026-03-27T16:15:13+00:00,Andre,-29.133234,26.206892,47.9,1405.5,10
2026-03-27T16:15:20+00:00,Andre,-29.132283,26.20715,62.9,1402.7,10
2026-03-27T16:15:27+00:00,Andre,-29.131131,26.207413,66.4,1398.5,10
2026-03-27T16:15:33+00:00,Andre,-29.130227,26.207714,59.2,1397.6,10
2026-03-27T16:15:39+00:00,Andre,-29.129403,26.207938,55.4,1398.1,10
2026-03-27T16:15:46+00:00,Andre,-29.128455,26.208192,54.2,1398.8,10
2026-03-27T16:15:52+00:00,Andre,-29.127629,26.208431,59,1397.8,10
2026-03-27T16:15:59+00:00,Andre,-29.126774,26.20914,60.7,1397.4,10
2026-03-27T16:16:08+00:00,Andre,-29.125928,26.210369,62.8,1394.2,10
2026-03-27T16:16:20+00:00,Andre,-29.124638,26.211252,41.8,1388.9,10
2026-03-27T16:16:27+00:00,Andre,-29.124092,26.211403,23.7,1387.6,10
2026-03-27T16:16:33+00:00,Andre,-29.123596,26.211534,38.1,1386.4,10
2026-03-27T16:16:41+00:00,Andre,-29.122792,26.211751,44.6,1385.9,10
2026-03-27T16:16:48+00:00,Andre,-29.122048,26.211967,41.4,1384.7,10
2026-03-27T16:16:56+00:00,Andre,-29.121411,26.21218,30.2,1383.9,10
2026-03-27T16:17:02+00:00,Andre,-29.120877,26.212328,41.3,1382.8,10
2026-03-27T16:17:08+00:00,Andre,-29.120303,26.212487,36.6,1383,10
2026-03-27T16:17:14+00:00,Andre,-29.119787,26.212631,32.7,1382.6,10
2026-03-27T16:17:20+00:00,Andre,-29.11962,26.212678,1.3,1382.7,10
2026-03-27T16:17:26+00:00,Andre,-29.1196,26.212687,0,1382.2,10
2026-03-27T16:17:32+00:00,Andre,-29.119598,26.212689,0,1382.2,10
2026-03-27T16:17:38+00:00,Andre,-29.1196,26.212687,0.2,1382.4,10
2026-03-27T16:17:45+00:00,Andre,-29.119601,26.212685,0.1,1382.7,10
2026-03-27T16:17:55+00:00,Andre,-29.119317,26.212812,28.8,1382.6,10
2026-03-27T16:18:02+00:00,Andre,-29.118858,26.21328,39.2,1382,10
2026-03-27T16:18:09+00:00,Andre,-29.118121,26.213547,49.3,1380.9,10
2026-03-27T16:18:15+00:00,Andre,-29.11742,26.213694,42.8,1381,10
2026-03-27T16:18:21+00:00,Andre,-29.11691,26.213803,31.4,1382.4,10
2026-03-27T16:18:29+00:00,Andre,-29.116212,26.213992,37.8,1385.9,9
2026-03-27T16:18:36+00:00,Andre,-29.115547,26.214172,41.2,1383.7,10
2026-03-27T16:18:42+00:00,Andre,-29.11492,26.214333,43.3,1383.2,10
2026-03-27T16:18:48+00:00,Andre,-29.11429,26.214497,41.9,1383.8,9
2026-03-27T16:18:54+00:00,Andre,-29.113738,26.214647,34.9,1385.3,10
2026-03-27T16:19:01+00:00,Andre,-29.113211,26.214782,32.3,1387.3,10
2026-03-27T16:19:08+00:00,Andre,-29.112655,26.214924,26.8,1388.5,10
2026-03-27T16:21:17+00:00,Andre,-29.107977,26.22031,26.8,1403,8
2026-03-27T16:21:23+00:00,Andre,-29.107992,26.220487,12.1,1402.1,8
2026-03-27T16:21:29+00:00,Andre,-29.107712,26.220579,23.9,1402.5,9
2026-03-27T16:21:35+00:00,Andre,-29.107198,26.220711,40.8,1403.7,9
2026-03-27T16:21:41+00:00,Andre,-29.106502,26.220902,47.3,1405.3,10
2026-03-27T16:21:47+00:00,Andre,-29.105746,26.221094,52.7,1406.1,10
2026-03-27T16:21:54+00:00,Andre,-29.104864,26.221332,53.7,1408.1,8
2026-03-27T16:22:00+00:00,Andre,-29.104081,26.22154,55.3,1410.5,8
2026-03-27T16:22:07+00:00,Andre,-29.103139,26.221801,52.6,1413.4,10
2026-03-27T16:22:15+00:00,Andre,-29.102186,26.222046,44.8,1416.5,10
2026-03-27T16:22:21+00:00,Andre,-29.101622,26.222197,32.8,1418.3,10
2026-03-27T16:22:27+00:00,Andre,-29.101292,26.222287,9.6,1419.9,10
2026-03-27T16:22:33+00:00,Andre,-29.101246,26.2223,0,1419.8,10
2026-03-27T16:22:33+00:00,Andre,-29.101246,26.2223,0,1419.8,10
2026-03-27T16:22:51+00:00,Andre,-29.100985,26.222373,21,1420.5,10
2026-03-27T16:23:01+00:00,Andre,-29.100015,26.22267,50.8,1422,9
2026-03-27T16:23:10+00:00,Andre,-29.098879,26.222981,49.2,1425.2,8
2026-03-27T16:23:20+00:00,Andre,-29.097794,26.223722,56.9,1425.6,9
2026-03-27T16:23:26+00:00,Andre,-29.097154,26.224354,55.4,1423.7,9
2026-03-27T16:23:33+00:00,Andre,-29.096396,26.225088,59,1421.9,9
2026-03-27T16:23:39+00:00,Andre,-29.095728,26.22574,57.8,1420.3,10
2026-03-27T16:23:45+00:00,Andre,-29.09499,26.226293,60.1,1417.5,9
2026-03-27T16:23:51+00:00,Andre,-29.094166,26.226766,61.5,1414.1,9
2026-03-27T16:23:58+00:00,Andre,-29.093202,26.227304,59.9,1409.1,10
2026-03-27T16:24:04+00:00,Andre,-29.092407,26.227753,57.6,1405.4,9
2026-03-27T16:24:13+00:00,Andre,-29.091283,26.228392,54.1,1402.1,9
2026-03-27T16:24:19+00:00,Andre,-29.090625,26.228757,40.8,1400.6,9
2026-03-27T16:24:25+00:00,Andre,-29.090338,26.228921,7.1,1399.1,10
2026-03-27T16:24:35+00:00,Andre,-29.089856,26.229192,36.4,1398,10
2026-03-27T16:24:41+00:00,Andre,-29.089274,26.229522,44.7,1397.5,9
2026-03-27T16:24:47+00:00,Andre,-29.088798,26.229792,20.9,1397.3,9
2026-03-27T16:24:54+00:00,Andre,-29.088474,26.229868,26.4,1398.3,10
2026-03-27T16:25:00+00:00,Andre,-29.088126,26.230144,33.6,1397.8,10
2026-03-27T16:25:07+00:00,Andre,-29.087533,26.230567,49.6,1397.4,9
2026-03-27T16:25:13+00:00,Andre,-29.086891,26.231104,51.7,1399.3,9
2026-03-27T16:25:19+00:00,Andre,-29.086179,26.231589,61.1,1399.3,10
2026-03-27T16:25:26+00:00,Andre,-29.085225,26.232162,61.2,1398.7,9
2026-03-27T16:25:32+00:00,Andre,-29.084404,26.232652,62.6,1397.9,9
2026-03-27T16:25:38+00:00,Andre,-29.083564,26.233164,64.6,1398.4,9
2026-03-27T16:25:44+00:00,Andre,-29.08271,26.23368,61.5,1398.6,9
2026-03-27T16:25:51+00:00,Andre,-29.081808,26.234219,56,1399.1,9
2026-03-27T16:25:58+00:00,Andre,-29.080876,26.234779,62.1,1399.2,9
2026-03-27T16:26:03+00:00,Andre,-29.080171,26.235207,62.4,1398.9,9
2026-03-27T16:26:10+00:00,Andre,-29.079245,26.235762,56,1400.8,9
2026-03-27T16:26:16+00:00,Andre,-29.078605,26.236143,34.5,1402.8,9
2026-03-27T16:26:22+00:00,Andre,-29.078325,26.236353,16.4,1403.8,9
2026-03-27T16:26:29+00:00,Andre,-29.078524,26.236656,19.9,1401.6,10
2026-03-27T16:26:37+00:00,Andre,-29.078768,26.237145,27.5,1398.3,10
2026-03-27T16:26:59+00:00,Andre,-29.079248,26.23863,27,1388.9,10
2026-03-27T16:27:07+00:00,Andre,-29.079194,26.239292,25.2,1387.9,9
2026-03-27T16:27:18+00:00,Andre,-29.078523,26.239732,31.9,1393.3,9
2026-03-27T16:27:30+00:00,Andre,-29.077497,26.240084,34.8,1394.9,10
2026-03-27T16:27:38+00:00,Andre,-29.077054,26.240446,21.6,1392.4,10
2026-03-27T16:27:44+00:00,Andre,-29.076839,26.240729,19.5,1392.8,9
2026-03-27T16:27:51+00:00,Andre,-29.076656,26.240977,13.9,1393.1,10
2026-03-27T16:28:05+00:00,Andre,-29.076386,26.241429,5.7,1394,10
2026-03-27T16:28:12+00:00,Andre,-29.076394,26.241454,0,1395.4,10
2026-03-27T16:28:18+00:00,Andre,-29.07639,26.241456,0,1396,10
2026-03-27T16:28:28+00:00,Andre,-29.076389,26.241461,0,1396.7,10
2026-03-27T16:28:37+00:00,Andre,-29.07639,26.241463,0.1,1397.8,10
2026-03-27T16:28:43+00:00,Andre,-29.07639,26.241467,0,1399.4,9
2026-03-27T16:28:49+00:00,Andre,-29.076389,26.24147,0.1,1400.9,9
2026-03-27T16:28:55+00:00,Andre,-29.076401,26.241483,4.1,1400.7,9
2026-03-27T16:29:01+00:00,Andre,-29.076467,26.241554,8,1398.9,10
2026-03-27T16:29:01+00:00,Andre,-29.076467,26.241554,8,1398.9,10
2026-03-27T16:29:13+00:00,Andre,-29.076587,26.241704,5.4,1397,10
2026-03-27T16:29:20+00:00,Andre,-29.076563,26.241744,0,1398,10
2026-03-27T16:29:30+00:00,Andre,-29.076557,26.241762,0.1,1397.7,9
2026-03-27T16:29:37+00:00,Andre,-29.076553,26.241771,0,1397.9,9
2026-03-27T16:29:43+00:00,Andre,-29.07655,26.241778,0.1,1397.8,9
2026-03-27T16:29:49+00:00,Andre,-29.076546,26.241785,0,1398.3,9
2026-03-27T16:30:20+00:00,Andre,-29.076552,26.24178,0,1399.1,9
2026-03-27T16:30:26+00:00,Andre,-29.076548,26.241781,0,1399.1,9
2026-03-27T16:30:32+00:00,Andre,-29.076543,26.241783,0,1398,9
2026-03-27T16:30:39+00:00,Andre,-29.076537,26.241786,0,1397.5,9
2026-03-27T16:30:49+00:00,Andre,-29.076533,26.241791,0,1397.8,9
2026-03-27T16:30:59+00:00,Andre,-29.076531,26.241793,0,1398.3,9
2026-03-27T16:31:06+00:00,Andre,-29.076531,26.241794,0,1398.5,10
2026-03-27T16:31:14+00:00,Andre,-29.076532,26.241792,0,1398.3,10
2026-03-27T16:31:20+00:00,Andre,-29.076534,26.24179,0.1,1398.3,10
2026-03-27T16:31:27+00:00,Andre,-29.076535,26.241788,0.1,1398.3,10
2026-03-27T16:31:33+00:00,Andre,-29.076535,26.241787,0.1,1398,10
2026-03-27T16:31:42+00:00,Andre,-29.076538,26.241783,0,1397.5,9
2026-03-27T16:31:52+00:00,Andre,-29.076541,26.241779,0,1397.4,9
2026-03-27T16:31:59+00:00,Andre,-29.076543,26.241779,0.1,1397.4,9
2026-03-27T16:32:05+00:00,Andre,-29.076544,26.241778,0,1397.3,9
2026-03-27T16:32:11+00:00,Andre,-29.076545,26.241777,0,1397.2,9
